file,cuttlefish,background,year,month,day,hour,minute,second,screen,view distance,replicate,folder
4_Static_2012_12_4_12_10_20_Static_210_18.png,4,Static,2012,12,4,12,10,20,Static,210,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_52_6_Checkerboard_7_610_8.png,4,Static,2012,12,4,11,52,6,Checkerboard7,610,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_54_20_Checkerboard_7_610_20.png,4,Static,2012,12,4,11,54,20,Checkerboard7,610,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_34_32_Static_10_1.png,4,Static,2012,12,4,11,34,32,Static,10,1,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_48_52_Checkerboard_7_410_20.png,4,Static,2012,12,4,11,48,52,Checkerboard7,410,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_45_48_Checkerboard_7_410_5.png,4,Static,2012,12,4,11,45,48,Checkerboard7,410,5,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_18_49_Checkerboard_7_10_5.png,4,Static,2012,12,4,12,18,49,Checkerboard7,10,5,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_48_27_Checkerboard_2_410_23.png,4,Static,2012,12,4,12,48,27,Checkerboard2,410,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_6_5_Checkerboard_4_610_25.png,4,Static,2012,12,4,12,6,5,Checkerboard4,610,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_33_5_Uniform_21.png,4,Static,2012,12,4,11,33,5,Uniform,nan,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_39_44_Checkerboard_4_410_4.png,4,Static,2012,12,4,12,39,44,Checkerboard4,410,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_10_42_Static_210_20.png,4,Static,2012,12,4,12,10,42,Static,210,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_20_40_Static_410_13.png,4,Static,2012,12,4,11,20,40,Static,410,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_20_18_Checkerboard_7_10_13.png,4,Static,2012,12,4,12,20,18,Checkerboard7,10,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_18_27_Checkerboard_7_10_3.png,4,Static,2012,12,4,12,18,27,Checkerboard7,10,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_18_5_Checkerboard_7_10_1.png,4,Static,2012,12,4,12,18,5,Checkerboard7,10,1,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_54_53_Checkerboard_7_610_23.png,4,Static,2012,12,4,11,54,53,Checkerboard7,610,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_42_52_Static_610_18.png,4,Static,2012,12,4,11,42,52,Static,610,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_9_35_Static_210_14.png,4,Static,2012,12,4,12,9,35,Static,210,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_11_16_Static_210_23.png,4,Static,2012,12,4,12,11,16,Static,210,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_40_5_Static_610_3.png,4,Static,2012,12,4,11,40,5,Static,610,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_54_9_Checkerboard_7_610_19.png,4,Static,2012,12,4,11,54,9,Checkerboard7,610,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_3_7_Checkerboard_4_610_9.png,4,Static,2012,12,4,12,3,7,Checkerboard4,610,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_44_56_Checkerboard_2_410_4.png,4,Static,2012,12,4,12,44,56,Checkerboard2,410,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_24_1_Checkerboard_4_10_3.png,4,Static,2012,12,4,11,24,1,Checkerboard4,10,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_28_0_Checkerboard_4_10_22.png,4,Static,2012,12,4,11,28,0,Checkerboard4,10,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_15_41_Checkerboard_7_210_16.png,4,Static,2012,12,4,12,15,41,Checkerboard7,210,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_5_43_Checkerboard_4_610_23.png,4,Static,2012,12,4,12,5,43,Checkerboard4,610,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_11_5_Static_210_22.png,4,Static,2012,12,4,12,11,5,Static,210,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_52_18_Checkerboard_7_610_9.png,4,Static,2012,12,4,11,52,18,Checkerboard7,610,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_12_55_Checkerboard_7_210_3.png,4,Static,2012,12,4,12,12,55,Checkerboard7,210,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_58_58_Checkerboard_2_610_14.png,4,Static,2012,12,4,11,58,58,Checkerboard2,610,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_4_58_Checkerboard_4_610_19.png,4,Static,2012,12,4,12,4,58,Checkerboard4,610,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_22_20_Static_410_22.png,4,Static,2012,12,4,11,22,20,Static,410,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_31_36_Uniform_13.png,4,Static,2012,12,4,11,31,36,Uniform,nan,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_21_36_Static_410_18.png,4,Static,2012,12,4,11,21,36,Static,410,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_2_10_Checkerboard_4_610_4.png,4,Static,2012,12,4,12,2,10,Checkerboard4,610,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_28_40_Checkerboard_4_10_25.png,4,Static,2012,12,4,11,28,40,Checkerboard4,10,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_53_35_Checkerboard_7_610_16.png,4,Static,2012,12,4,11,53,35,Checkerboard7,610,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_13_35_Checkerboard_7_210_6.png,4,Static,2012,12,4,12,13,35,Checkerboard7,210,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_47_20_Checkerboard_2_410_17.png,4,Static,2012,12,4,12,47,20,Checkerboard2,410,17,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_35_41_Checkerboard_2_10_10.png,4,Static,2012,12,4,12,35,41,Checkerboard2,10,10,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_47_16_Checkerboard_7_410_12.png,4,Static,2012,12,4,11,47,16,Checkerboard7,410,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_43_48_Static_610_23.png,4,Static,2012,12,4,11,43,48,Static,610,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_34_34_Checkerboard_2_10_4.png,4,Static,2012,12,4,12,34,34,Checkerboard2,10,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_28_12_Checkerboard_4_10_23.png,4,Static,2012,12,4,11,28,12,Checkerboard4,10,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_51_55_Checkerboard_7_610_7.png,4,Static,2012,12,4,11,51,55,Checkerboard7,610,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_35_52_Checkerboard_2_10_11.png,4,Static,2012,12,4,12,35,52,Checkerboard2,10,11,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_59_54_Checkerboard_2_610_19.png,4,Static,2012,12,4,11,59,54,Checkerboard2,610,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_24_12_Checkerboard_4_10_4.png,4,Static,2012,12,4,11,24,12,Checkerboard4,10,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_15_30_Checkerboard_7_210_15.png,4,Static,2012,12,4,12,15,30,Checkerboard7,210,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_24_45_Checkerboard_4_10_7.png,4,Static,2012,12,4,11,24,45,Checkerboard4,10,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_25_51_Checkerboard_2_210_15.png,4,Static,2012,12,4,12,25,51,Checkerboard2,210,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_19_1_Checkerboard_7_10_6.png,4,Static,2012,12,4,12,19,1,Checkerboard7,10,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_36_58_Checkerboard_2_10_17.png,4,Static,2012,12,4,12,36,58,Checkerboard2,10,17,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_38_5_Checkerboard_2_10_23.png,4,Static,2012,12,4,12,38,5,Checkerboard2,10,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_47_54_Checkerboard_2_410_20.png,4,Static,2012,12,4,12,47,54,Checkerboard2,410,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_26_24_Checkerboard_2_210_18.png,4,Static,2012,12,4,12,26,24,Checkerboard2,210,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_38_3_Static_10_20.png,4,Static,2012,12,4,11,38,3,Static,10,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_9_13_Static_210_12.png,4,Static,2012,12,4,12,9,13,Static,210,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_19_34_Static_410_7.png,4,Static,2012,12,4,11,19,34,Static,410,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_45_18_Checkerboard_2_410_6.png,4,Static,2012,12,4,12,45,18,Checkerboard2,410,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_16_48_Checkerboard_7_210_22.png,4,Static,2012,12,4,12,16,48,Checkerboard7,210,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_33_6_Checkerboard_4_210_24.png,4,Static,2012,12,4,12,33,6,Checkerboard4,210,24,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_57_36_Checkerboard_2_610_8.png,4,Static,2012,12,4,11,57,36,Checkerboard2,610,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_42_31_Checkerboard_4_410_19.png,4,Static,2012,12,4,12,42,31,Checkerboard4,410,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_15_8_Checkerboard_7_210_13.png,4,Static,2012,12,4,12,15,8,Checkerboard7,210,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_37_18_Static_10_16.png,4,Static,2012,12,4,11,37,18,Static,10,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_32_31_Uniform_18.png,4,Static,2012,12,4,11,32,31,Uniform,nan,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_12_44_Checkerboard_7_210_2.png,4,Static,2012,12,4,12,12,44,Checkerboard7,210,2,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_27_49_Checkerboard_4_10_21.png,4,Static,2012,12,4,11,27,49,Checkerboard4,10,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_14_56_Checkerboard_7_210_12.png,4,Static,2012,12,4,12,14,56,Checkerboard7,210,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_45_59_Checkerboard_7_410_6.png,4,Static,2012,12,4,11,45,59,Checkerboard7,410,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_39_22_Checkerboard_4_410_2.png,4,Static,2012,12,4,12,39,22,Checkerboard4,410,2,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_24_33_Checkerboard_2_210_8.png,4,Static,2012,12,4,12,24,33,Checkerboard2,210,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_53_58_Checkerboard_7_610_18.png,4,Static,2012,12,4,11,53,58,Checkerboard7,610,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_40_16_Static_610_4.png,4,Static,2012,12,4,11,40,16,Static,610,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_29_5_Checkerboard_4_210_4.png,4,Static,2012,12,4,12,29,5,Checkerboard4,210,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_46_36_Checkerboard_7_410_9.png,4,Static,2012,12,4,11,46,36,Checkerboard7,410,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_16_4_Checkerboard_7_210_18.png,4,Static,2012,12,4,12,16,4,Checkerboard7,210,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_11_28_Static_210_24.png,4,Static,2012,12,4,12,11,28,Static,210,24,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_54_31_Checkerboard_7_610_21.png,4,Static,2012,12,4,11,54,31,Checkerboard7,610,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_31_15_Checkerboard_4_210_14.png,4,Static,2012,12,4,12,31,15,Checkerboard4,210,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_38_28_Checkerboard_2_10_25.png,4,Static,2012,12,4,12,38,28,Checkerboard2,10,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_33_27_Uniform_23.png,4,Static,2012,12,4,11,33,27,Uniform,nan,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_33_17_Checkerboard_4_210_25.png,4,Static,2012,12,4,12,33,17,Checkerboard4,210,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_5_9_Checkerboard_4_610_20.png,4,Static,2012,12,4,12,5,9,Checkerboard4,610,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_31_26_Checkerboard_4_210_15.png,4,Static,2012,12,4,12,31,26,Checkerboard4,210,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_7_4_Static_210_2.png,4,Static,2012,12,4,12,7,4,Static,210,2,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_41_1_Static_610_8.png,4,Static,2012,12,4,11,41,1,Static,610,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_12_30_Checkerboard_7_210_1.png,4,Static,2012,12,4,12,12,30,Checkerboard7,210,1,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_30_40_Uniform_8.png,4,Static,2012,12,4,11,30,40,Uniform,nan,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_8_48_Static_210_10.png,4,Static,2012,12,4,12,8,48,Static,210,10,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_39_33_Checkerboard_4_410_3.png,4,Static,2012,12,4,12,39,33,Checkerboard4,410,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_4_47_Checkerboard_4_610_18.png,4,Static,2012,12,4,12,4,47,Checkerboard4,610,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_46_47_Checkerboard_2_410_14.png,4,Static,2012,12,4,12,46,47,Checkerboard2,410,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_35_49_Static_10_8.png,4,Static,2012,12,4,11,35,49,Static,10,8,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_8_4_Static_210_7.png,4,Static,2012,12,4,12,8,4,Static,210,7,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_7_15_Static_210_3.png,4,Static,2012,12,4,12,7,15,Static,210,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_16_37_Checkerboard_7_210_21.png,4,Static,2012,12,4,12,16,37,Checkerboard7,210,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_54_42_Checkerboard_7_610_22.png,4,Static,2012,12,4,11,54,42,Checkerboard7,610,22,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_59_43_Checkerboard_2_610_18.png,4,Static,2012,12,4,11,59,43,Checkerboard2,610,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_30_19_Checkerboard_4_210_9.png,4,Static,2012,12,4,12,30,19,Checkerboard4,210,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_31_37_Checkerboard_4_210_16.png,4,Static,2012,12,4,12,31,37,Checkerboard4,210,16,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_7_50_Static_210_6.png,4,Static,2012,12,4,12,7,50,Static,210,6,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_43_38_Checkerboard_4_410_25.png,4,Static,2012,12,4,12,43,38,Checkerboard4,410,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_43_14_Static_610_20.png,4,Static,2012,12,4,11,43,14,Static,610,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_55_15_Checkerboard_7_610_25.png,4,Static,2012,12,4,11,55,15,Checkerboard7,610,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_31_59_Checkerboard_4_210_18.png,4,Static,2012,12,4,12,31,59,Checkerboard4,210,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_36_56_Static_10_14.png,4,Static,2012,12,4,11,36,56,Static,10,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_38_36_Static_10_23.png,4,Static,2012,12,4,11,38,36,Static,10,23,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_47_31_Checkerboard_2_410_18.png,4,Static,2012,12,4,12,47,31,Checkerboard2,410,18,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_31_25_Uniform_12.png,4,Static,2012,12,4,11,31,25,Uniform,nan,12,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_11_46_Static_210_25.png,4,Static,2012,12,4,12,11,46,Static,210,25,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_35_16_Static_10_5.png,4,Static,2012,12,4,11,35,16,Static,10,5,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_5_20_Checkerboard_4_610_21.png,4,Static,2012,12,4,12,5,20,Checkerboard4,610,21,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_42_19_Static_610_15.png,4,Static,2012,12,4,11,42,19,Static,610,15,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_45_15_Checkerboard_7_410_2.png,4,Static,2012,12,4,11,45,15,Checkerboard7,410,2,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_56_47_Checkerboard_2_610_4.png,4,Static,2012,12,4,11,56,47,Checkerboard2,610,4,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_36_14_Checkerboard_2_10_13.png,4,Static,2012,12,4,12,36,14,Checkerboard2,10,13,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_16_26_Checkerboard_7_210_20.png,4,Static,2012,12,4,12,16,26,Checkerboard7,210,20,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_25_40_Checkerboard_2_210_14.png,4,Static,2012,12,4,12,25,40,Checkerboard2,210,14,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_3_18_Checkerboard_4_610_10.png,4,Static,2012,12,4,12,3,18,Checkerboard4,610,10,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_29_44_Uniform_3.png,4,Static,2012,12,4,11,29,44,Uniform,nan,3,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_3_29_Checkerboard_4_610_11.png,4,Static,2012,12,4,12,3,29,Checkerboard4,610,11,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_14_41_Checkerboard_7_210_11.png,4,Static,2012,12,4,12,14,41,Checkerboard7,210,11,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_19_34_Checkerboard_7_10_9.png,4,Static,2012,12,4,12,19,34,Checkerboard7,10,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_45_7_Checkerboard_2_410_5.png,4,Static,2012,12,4,12,45,7,Checkerboard2,410,5,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_11_27_19_Checkerboard_4_10_19.png,4,Static,2012,12,4,11,27,19,Checkerboard4,10,19,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
4_Static_2012_12_4_12_35_30_Checkerboard_2_10_9.png,4,Static,2012,12,4,12,35,30,Checkerboard2,10,9,/home/yg32/Documents/PostDoc/Holodeck/Code/2processedata/4_Static_2012_12_4_11_7
